sweep,message_lam_delta_max_abs,belief_lam_delta_max_abs,message_lam_norm,belief_lam_norm
1337,0.00021781876330351224,0.00021807208304380765,173205084.82497305,173205134.3040311
1338,0.000244140625,0.00024413736537098885,173205084.82497305,173205134.3040311
1339,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.30403113
1340,0.000244140625,0.000244141963776201,173205084.82497305,173205134.3040311
1341,0.000732421875,0.0007324210600927472,173205084.82497305,173205134.3040311
1342,0.000732421875,0.000732424552552402,173205084.82497305,173205134.30403113
1343,0.000732421875,0.0007324215257540345,173205084.82497305,173205134.30403113
1344,0.0007162758847698569,0.000716285896487534,173205084.82497305,173205134.3040311
1345,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.3040311
1346,0.00032843926283021574,0.0003283335952062316,173205084.82497305,173205134.30403113
1347,0.000732421875,0.0007324203033931553,173205084.82497305,173205134.30403113
1348,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
1349,0.00037233205512166023,0.00037241028621792793,173205084.82497305,173205134.3040311
1350,0.00032843926283021574,0.0003283520282053587,173205084.82497305,173205134.30403113
1351,0.000244140625,0.0002441422548145056,173205084.82497305,173205134.3040311
1352,0.00048828125,0.0004882814828306437,173205084.82497305,173205134.3040311
1353,0.0004993201000615954,0.0004993294132873416,173205084.82497305,173205134.3040311
1354,0.000244140625,0.0002441422548145056,173205084.82497305,173205134.3040311
1355,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
1356,0.000244140625,0.0002441428950987756,173205084.82497305,173205134.30403113
1357,0.000244140625,0.0002441427204757929,173205084.82497305,173205134.30403113
1358,0.0002823610557243228,0.0002823692047968507,173205084.82497305,173205134.30403113
1359,0.0002823610557243228,0.00028237735386937857,173205084.82497305,173205134.30403113
1360,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.3040311
1361,0.0002169557847082615,0.0002169834915548563,173205084.82497305,173205134.30403113
1362,0.000244140625,0.00024414178915321827,173205084.82497305,173205134.30403113
1363,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.3040311
1364,0.000732421875,0.0007324214093387127,173205084.82497305,173205134.30403113
1365,0.0007162758847698569,0.0007162197725847363,173205084.82497305,173205134.3040311
1366,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
1367,0.00037233205512166023,0.0003723367117345333,173205084.82497305,173205134.3040311
1368,0.00048828125,0.00048828189028427,173205084.82497305,173205134.3040311
1369,0.0003439438296481967,0.00034395826514810324,173205084.82497305,173205134.30403113
1370,0.000732421875,0.00073242123471573,173205084.82497305,173205134.30403113
1371,0.0007162758847698569,0.0007162640104070306,173205084.82497305,173205134.3040311
1372,0.00037233205512166023,0.00037232646718621254,173205084.82497305,173205134.3040311
1373,0.0003284392623754684,0.000328383453393144,173205084.82497305,173205134.30403113
1374,0.000244140625,0.0002441431279294193,173205084.82497305,173205134.30403113
1375,0.000244140625,0.0002441415563225746,173205084.82497305,173205134.30403113
1376,0.000244140625,0.0002441414981149137,173205084.82497305,173205134.30403113
1377,0.00021781876330351224,0.00021807394568895688,173205084.82497305,173205134.3040311
1378,0.000244140625,0.00024413695791736245,173205084.82497305,173205134.3040311
1379,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.3040311
1380,0.000244140625,0.00024414173094555736,173205084.82497305,173205134.30403113
1381,0.000732421875,0.0007324207108467817,173205084.82497305,173205134.30403113
1382,0.000732421875,0.0007324244943447411,173205084.82497305,173205134.3040311
1383,0.000732421875,0.0007324217003770173,173205084.82497305,173205134.30403113
1384,0.0007162758847698569,0.000716285896487534,173205084.82497305,173205134.3040311
1385,0.00043391482904553413,0.00043388199992477894,173205084.82497305,173205134.30403113
1386,0.0003284392623754684,0.00032833367663442914,173205084.82497305,173205134.3040311
1387,0.000732421875,0.000732420536223799,173205084.82497305,173205134.30403113
1388,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
1389,0.00037233205512166023,0.00037241028621792793,173205084.82497305,173205134.3040311
1390,0.0003284392623754684,0.00032835166122424653,173205084.82497305,173205134.30403113
1391,0.000244140625,0.000244141963776201,173205084.82497305,173205134.3040311
1392,0.00048828125,0.0004882814246229827,173205084.82497305,173205134.3040311
1393,0.0004993201000615954,0.0004993291804566979,173205084.82497305,173205134.3040311
1394,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.30403113
1395,0.00037233205512166023,0.0003722722176462412,173205084.82497305,173205134.3040311
1396,0.000244140625,0.00024414260406047106,173205084.82497305,173205134.30403113
1397,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.3040311
1398,0.0002823610557243228,0.0002823692047968507,173205084.82497305,173205134.30403113
1399,0.0002823610557243228,0.0002823771210387349,173205084.82497305,173205134.3040311
1400,0.0002823610557243228,0.0002824492985382676,173205084.82497305,173205134.30403113
1401,0.0002169557847082615,0.0002169834915548563,173205084.82497305,173205134.3040311
1402,0.000244140625,0.00024414132349193096,173205084.82497305,173205134.30403113
1403,0.000244140625,0.0002441428368911147,173205084.82497305,173205134.3040311
1404,0.000732421875,0.0007324221078306437,173205084.82497305,173205134.30403113
1405,0.0007162758847698569,0.0007162197725847363,173205084.82497305,173205134.3040311
1406,0.00037233205512166023,0.00037234509363770485,173205084.82497305,173205134.3040311
1407,0.00037233205512166023,0.0003723367117345333,173205084.82497305,173205134.3040311
1408,0.00048828125,0.0004882821231149137,173205084.82497305,173205134.3040311
1409,0.0003439438296481967,0.00034395826514810324,173205084.82497305,173205134.30403113
1410,0.000732421875,0.0007324212929233909,173205084.82497305,173205134.3040311
1411,0.0007162758847698569,0.0007162635447457433,173205084.82497305,173205134.30403113
1412,0.00037233205512166023,0.0003723262343555689,173205084.82497305,173205134.3040311
1413,0.0003284392623754684,0.0003283830916274155,173205084.82497305,173205134.30403113
1414,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.30403113
1415,0.000244140625,0.0002441414981149137,173205084.82497305,173205134.3040311
1416,0.000244140625,0.0002441410906612873,173205084.82497305,173205134.3040311
1417,0.00021781876330351224,0.00021807208304380765,173205084.82497305,173205134.30403113
1418,0.000244140625,0.0002441375982016325,173205084.82497305,173205134.3040311
1419,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.3040311
1420,0.000244140625,0.00024414161453023553,173205084.82497305,173205134.3040311
1421,0.000732421875,0.000732420536223799,173205084.82497305,173205134.30403113
1422,0.000732421875,0.0007324243779294193,173205084.82497305,173205134.30403113
1423,0.000732421875,0.0007324213511310518,173205084.82497305,173205134.30403113
1424,0.0007162758847698569,0.0007162856636568904,173205084.82497305,173205134.3040311
1425,0.00043391482904553413,0.00043388153426349163,173205084.82497305,173205134.30403113
1426,0.00032843926283021574,0.000328333405605008,173205084.82497305,173205134.30403113
1427,0.000732421875,0.0007324203033931553,173205084.82497305,173205134.30403113
1428,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
1429,0.00037233205512166023,0.0003724100533872843,173205084.82497305,173205134.3040311
1430,0.00032843926283021574,0.0003283524097952295,173205084.82497305,173205134.30403113
1431,0.000244140625,0.0002441423712298274,173205084.82497305,173205134.3040311
1432,0.00048828125,0.000488281948491931,173205084.82497305,173205134.30403113
1433,0.0004993201000615954,0.0004993289476260543,173205084.82497305,173205134.3040311
1434,0.000244140625,0.0002441422548145056,173205084.82497305,173205134.3040311
1435,0.00037233205512166023,0.00037227291613817215,173205084.82497305,173205134.3040311
1436,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.30403113
1437,0.000244140625,0.0002441428368911147,173205084.82497305,173205134.3040311
1438,0.0002823610557243228,0.00028236897196620703,173205084.82497305,173205134.30403113
1439,0.0002823610557243228,0.00028237735386937857,173205084.82497305,173205134.30403113
1440,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
1441,0.0002169557847082615,0.00021698372438549995,173205084.82497305,173205134.30403113
1442,0.000244140625,0.0002441413816995919,173205084.82497305,173205134.30403113
1443,0.000244140625,0.00024414219660684466,173205084.82497305,173205134.3040311
1444,0.000732421875,0.0007324216421693563,173205084.82497305,173205134.30403113
1445,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
1446,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
1447,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
1448,0.00048828125,0.0004882821813225746,173205084.82497305,173205134.3040311
1449,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.3040311
1450,0.000732421875,0.0007324217585846782,173205084.82497305,173205134.30403113
1451,0.0007162758847698569,0.0007162637775763869,173205084.82497305,173205134.30403113
1452,0.00037233205512166023,0.00037232646718621254,173205084.82497305,173205134.3040311
1453,0.00032843926283021574,0.0003283831381679647,173205084.82497305,173205134.30403113
1454,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.30403113
1455,0.000244140625,0.00024414161453023553,173205084.82497305,173205134.3040311
1456,0.000244140625,0.00024414161453023553,173205084.82497305,173205134.3040311
1457,0.00021781876330351224,0.00021807022039865842,173205084.82497305,173205134.3040311
1458,0.000244140625,0.00024413689970970154,173205084.82497305,173205134.3040311
1459,0.000244140625,0.00024414178915321827,173205084.82497305,173205134.3040311
1460,0.000244140625,0.0002441418473608792,173205084.82497305,173205134.30403113
1461,0.000732421875,0.0007324210018850863,173205084.82497305,173205134.30403113
1462,0.000732421875,0.0007324250182136893,173205084.82497305,173205134.3040311
1463,0.000732421875,0.000732421875,173205084.82497305,173205134.30403113
1464,0.0007162758847698569,0.0007162861293181777,173205084.82497305,173205134.30403113
1465,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.3040311
1466,0.00032843926283021574,0.00032833398523735013,173205084.82497305,173205134.3040311
1467,0.000732421875,0.0007324201287701726,173205084.82497305,173205134.30403113
1468,0.0007162758847698569,0.0007162879919633269,173205084.82497305,173205134.30403113
1469,0.00037233205512166023,0.00037241028621792793,173205084.82497305,173205134.3040311
1470,0.0003284392623754684,0.00032835240052975223,173205084.82497305,173205134.30403113
1471,0.000244140625,0.00024414167273789644,173205084.82497305,173205134.3040311
1472,0.00048828125,0.00048828101716935635,173205084.82497305,173205134.30403113
1473,0.0004993201000615954,0.000499328481964767,173205084.82497305,173205134.3040311
1474,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.30403113
1475,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
1476,0.000244140625,0.0002441427204757929,173205084.82497305,173205134.30403113
1477,0.000244140625,0.0002441424294374883,173205084.82497305,173205134.30403113
1478,0.0002823610557243228,0.0002823692047968507,173205084.82497305,173205134.3040311
1479,0.0002823610557243228,0.0002823771210387349,173205084.82497305,173205134.30403113
1480,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
1481,0.0002169557847082615,0.0002169839572161436,173205084.82497305,173205134.30403113
1482,0.000244140625,0.0002441414981149137,173205084.82497305,173205134.3040311
1483,0.000244140625,0.0002441427204757929,173205084.82497305,173205134.3040311
1484,0.000732421875,0.0007324216421693563,173205084.82497305,173205134.30403113
1485,0.0007162758847698569,0.0007162197725847363,173205084.82497305,173205134.3040311
1486,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
1487,0.00037233205512166023,0.0003723367117345333,173205084.82497305,173205134.3040311
1488,0.00048828125,0.0004882823559455574,173205084.82497305,173205134.3040311
1489,0.0003439438296481967,0.00034395779948681593,173205084.82497305,173205134.30403113
1490,0.000732421875,0.0007324215839616954,173205084.82497305,173205134.3040311
1491,0.0007162758847698569,0.0007162635447457433,173205084.82497305,173205134.30403113
1492,0.00037233205512166023,0.0003723262343555689,173205084.82497305,173205134.3040311
1493,0.00032843926283021574,0.0003283833582514717,173205084.82497305,173205134.30403113
1494,0.000244140625,0.0002441428950987756,173205084.82497305,173205134.30403113
1495,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.30403113
1496,0.000244140625,0.00024414120707660913,173205084.82497305,173205134.3040311
1497,0.00021781876330351224,0.00021807208304380765,173205084.82497305,173205134.30403113
